respondent_id,xyz_vaccine,seasonal_vaccine
20413,0.1,0.2
20414,0.37,0.85
20415,0.05,0.66
20416,0.04,0.19
20417,0.06,0.44
20418,0.76,0.68
20419,0.21,0.28
20420,0.02,0.16
20421,0.5,0.89
20422,0.05,0.14
20423,0.05,0.3
20424,0.12,0.45
20425,0.24,0.89
20426,0.03,0.11
20427,0.17,0.74
20428,0.46,0.58
20429,0.24,0.58
20430,0.08,0.99
20431,0.74,0.82
20432,0.1,0.85
20433,0.11,0.19
20434,0.04,0.82
20435,0.3,0.62
20436,0.11,0.16
20437,0.01,0.1
20438,0.12,0.21
20439,0.1,0.1
20440,0.03,0.27
20441,0.23,0.3
20442,0.33,0.6
20443,0.84,0.91
20444,0.64,0.84
20445,0.1,0.22
20446,0.04,0.11
20447,0.32,0.18
20448,0.06,0.62
20449,0.32,0.82
20450,0.25,0.64
20451,0.29,0.24
20452,0.7,0.83
20453,0.16,0.14
20454,0.16,0.33
20455,0.2,0.64
20456,0.04,0.26
20457,0.07,0.91
20458,0.12,0.17
20459,0.14,0.29
20460,0.37,0.22
20461,0.1,0.22
20462,0.06,0.26
20463,0.1,0.2
20464,0.38,0.61
20465,0.23,0.84
20466,0.24,0.32
20467,0.0,0.08
20468,0.02,0.14
20469,0.17,0.28
20470,0.0,0.14
20471,0.42,0.58
20472,0.09,0.64
20473,0.61,0.64
20474,0.02,0.07
20475,0.01,0.21
20476,0.02,0.05
20477,0.13,0.38
20478,0.77,0.87
20479,0.48,0.92
20480,0.16,0.25
20481,0.11,0.51
20482,0.19,0.27
20483,0.05,0.78
20484,0.04,0.8
20485,0.11,0.22
20486,0.03,0.21
20487,0.45,0.81
20488,0.24,0.34
20489,0.32,0.77
20490,0.0,0.06
20491,0.63,0.92
20492,0.17,0.53
20493,0.03,0.12
20494,0.0,0.82
20495,0.58,0.75
20496,0.34,0.47
20497,0.62,0.38
20498,0.05,0.06
20499,0.18,0.36
20500,0.68,0.94
20501,0.12,0.38
20502,0.73,0.76
20503,0.27,0.38
20504,0.32,0.6
20505,0.14,0.77
20506,0.07,0.13
20507,0.09,0.72
20508,0.39,0.81
20509,0.04,0.43
20510,0.42,0.75
20511,0.1,0.71
20512,0.01,0.08
20513,0.05,0.22
20514,0.25,0.78
20515,0.43,0.75
20516,0.69,0.84
20517,0.04,0.55
20518,0.35,0.65
20519,0.09,0.1
20520,0.04,0.23
20521,0.27,0.66
20522,0.02,0.16
20523,0.7,0.9
20524,0.51,0.53
20525,0.26,0.25
20526,0.39,0.54
20527,0.04,0.15
20528,0.05,0.17
20529,0.19,0.59
20530,0.1,0.42
20531,0.21,0.22
20532,0.31,0.93
20533,0.2,0.41
20534,0.54,0.75
20535,0.48,0.71
20536,0.08,0.13
20537,0.43,0.47
20538,0.45,0.32
20539,0.17,0.42
20540,0.02,0.11
20541,0.05,0.14
20542,0.08,0.16
20543,0.04,0.38
20544,0.28,0.74
20545,0.39,0.77
20546,0.12,0.69
20547,0.11,0.36
20548,0.36,0.87
20549,0.01,0.6
20550,0.09,0.41
20551,0.14,0.84
20552,0.11,0.16
20553,0.46,0.4
20554,0.01,0.1
20555,0.11,0.14
20556,0.3,0.4
20557,0.21,0.61
20558,0.06,0.5
20559,0.06,0.57
20560,0.09,0.06
20561,0.24,0.31
20562,0.13,0.38
20563,0.09,0.14
20564,0.22,0.31
20565,0.16,0.62
20566,0.11,0.87
20567,0.06,0.61
20568,0.17,0.2
20569,0.7,0.63
20570,0.5,0.84
20571,0.02,0.06
20572,0.23,0.8
20573,0.03,0.12
20574,0.45,0.65
20575,0.16,0.68
20576,0.11,0.16
20577,0.01,0.03
20578,0.27,0.47
20579,0.06,0.57
20580,0.06,0.27
20581,0.6,0.81
20582,0.62,0.84
20583,0.84,0.92
20584,0.08,0.3
20585,0.38,0.69
20586,0.26,0.53
20587,0.14,0.36
20588,0.04,0.2
20589,0.11,0.73
20590,0.14,0.15
20591,0.09,0.85
20592,0.28,0.74
20593,0.15,0.39
20594,0.05,0.95
20595,0.05,0.31
20596,0.13,0.49
20597,0.56,0.87
20598,0.03,0.13
20599,0.36,0.29
20600,0.53,0.54
20601,0.07,0.33
20602,0.23,0.29
20603,0.28,0.51
20604,0.01,0.18
20605,0.58,0.85
20606,0.04,0.07
20607,0.03,0.73
20608,0.29,0.35
20609,0.13,0.15
20610,0.09,0.18
20611,0.07,0.28
20612,0.43,0.77
20613,0.08,0.87
20614,0.07,0.37
20615,0.11,0.47
20616,0.14,0.32
20617,0.08,0.21
20618,0.03,0.04
20619,0.78,0.88
20620,0.01,0.09
20621,0.15,0.96
20622,0.07,0.76
20623,0.51,0.53
20624,0.1,0.05
20625,0.27,0.76
20626,0.13,0.41
20627,0.04,0.08
20628,0.08,0.55
20629,0.45,0.69
20630,0.16,0.25
20631,0.68,0.75
20632,0.14,0.08
20633,0.57,0.64
20634,0.12,0.64
20635,0.8,0.92
20636,0.12,0.32
20637,0.27,0.48
20638,0.14,0.36
20639,0.44,0.75
20640,0.31,0.67
20641,0.14,0.21
20642,0.06,0.08
20643,0.05,0.64
20644,0.07,0.14
20645,0.05,0.24
20646,0.12,0.31
20647,0.74,0.9
20648,0.08,0.92
20649,0.45,0.81
20650,0.21,0.2
20651,0.43,0.64
20652,0.07,0.57
20653,0.09,0.69
20654,0.2,0.28
20655,0.1,0.2
20656,0.11,0.63
20657,0.64,0.72
20658,0.11,0.79
20659,0.03,0.07
20660,0.64,0.62
20661,0.38,0.64
20662,0.11,0.13
20663,0.08,0.79
20664,0.08,0.17
20665,0.23,0.33
20666,0.48,0.67
20667,0.07,0.17
20668,0.08,0.67
20669,0.06,0.33
20670,0.19,0.31
20671,0.54,0.91
20672,0.39,0.7
20673,0.06,0.4
20674,0.15,0.35
20675,0.09,0.17
20676,0.63,0.55
20677,0.22,0.26
20678,0.01,0.35
20679,0.28,0.51
20680,0.12,0.9
20681,0.08,0.37
20682,0.04,0.65
20683,0.0,0.12
20684,0.64,0.89
20685,0.06,0.42
20686,0.24,0.48
20687,0.13,0.22
20688,0.51,0.57
20689,0.59,0.47
20690,0.3,0.52
20691,0.5,0.76
20692,0.1,0.76
20693,0.22,0.73
20694,0.04,0.06
20695,0.07,0.76
20696,0.04,0.28
20697,0.03,0.1
20698,0.07,0.13
20699,0.02,0.06
20700,0.41,0.51
20701,0.11,0.51
20702,0.82,0.79
20703,0.15,0.66
20704,0.15,0.55
20705,0.06,0.88
20706,0.0,0.09
20707,0.07,0.62
20708,0.4,0.89
20709,0.11,0.55
20710,0.11,0.28
20711,0.05,0.15
20712,0.78,0.91
20713,0.07,0.12
20714,0.06,0.24
20715,0.12,0.2
20716,0.65,0.42
20717,0.56,0.71
20718,0.14,0.16
20719,0.04,0.18
20720,0.43,0.48
20721,0.8,0.84
20722,0.08,0.26
20723,0.08,0.07
20724,0.17,0.14
20725,0.08,0.31
20726,0.54,0.92
20727,0.05,0.38
20728,0.06,0.18
20729,0.0,0.2
20730,0.46,0.77
20731,0.08,0.16
20732,0.02,0.92
20733,0.05,0.17
20734,0.03,0.27
20735,0.12,0.9
20736,0.43,0.77
20737,0.02,0.18
20738,0.04,0.14
20739,0.02,0.09
20740,0.06,0.28
20741,0.06,0.18
20742,0.11,0.51
20743,0.03,0.84
20744,0.2,0.59
20745,0.15,0.74
20746,0.78,0.84
20747,0.18,0.79
20748,0.3,0.54
20749,0.14,0.66
20750,0.41,0.37
20751,0.06,0.24
20752,0.73,0.61
20753,0.2,0.22
20754,0.46,0.89
20755,0.15,0.18
20756,0.13,0.29
20757,0.02,0.23
20758,0.31,0.63
20759,0.27,0.26
20760,0.68,0.5
20761,0.49,0.65
20762,0.2,0.81
20763,0.21,0.26
20764,0.38,0.51
20765,0.34,0.65
20766,0.11,0.23
20767,0.14,0.59
20768,0.0,0.12
20769,0.63,0.65
20770,0.44,0.53
20771,0.12,0.83
20772,0.21,0.33
20773,0.28,0.24
20774,0.04,0.13
20775,0.27,0.77
20776,0.7,0.84
20777,0.05,0.54
20778,0.17,0.46
20779,0.16,0.4
20780,0.64,0.92
20781,0.25,0.28
20782,0.23,0.46
20783,0.01,0.1
20784,0.21,0.53
20785,0.68,0.97
20786,0.04,0.21
20787,0.42,0.88
20788,0.1,0.14
20789,0.07,0.08
20790,0.27,0.89
20791,0.07,0.19
20792,0.81,0.86
20793,0.25,0.34
20794,0.14,0.29
20795,0.04,0.04
20796,0.13,0.4
20797,0.53,0.7
20798,0.22,0.37
20799,0.02,0.09
20800,0.04,0.09
20801,0.09,0.74
20802,0.12,0.18
20803,0.21,0.27
20804,0.27,0.6
20805,0.52,0.87
20806,0.07,0.12
20807,0.05,0.24
20808,0.14,0.46
20809,0.5,0.46
20810,0.11,0.24
20811,0.25,0.23
20812,0.47,0.83
20813,0.25,0.76
20814,0.07,0.17
20815,0.23,0.44
20816,0.4,0.65
20817,0.4,0.67
20818,0.08,0.11
20819,0.08,0.25
20820,0.56,0.54
20821,0.07,0.91
20822,0.01,0.26
20823,0.11,0.5
20824,0.06,0.48
20825,0.04,0.24
20826,0.12,0.53
20827,0.07,0.61
20828,0.45,0.68
20829,0.31,0.46
20830,0.04,0.29
20831,0.43,0.41
20832,0.69,0.9
20833,0.08,0.49
20834,0.01,0.09
20835,0.74,0.88
20836,0.04,0.13
20837,0.04,0.12
20838,0.48,0.83
20839,0.21,0.9
20840,0.36,0.71
20841,0.1,0.21
20842,0.12,0.19
20843,0.11,0.27
20844,0.29,0.91
20845,0.25,0.49
20846,0.22,0.18
20847,0.6,0.56
20848,0.16,0.23
20849,0.05,0.29
20850,0.1,0.95
20851,0.66,0.68
20852,0.89,0.91
20853,0.52,0.79
20854,0.11,0.69
20855,0.21,0.35
20856,0.04,0.14
20857,0.02,0.15
20858,0.08,0.65
20859,0.72,0.82
20860,0.1,0.5
20861,0.0,0.27
20862,0.19,0.15
20863,0.02,0.1
20864,0.32,0.73
20865,0.76,0.72
20866,0.3,0.62
20867,0.33,0.41
20868,0.08,0.59
20869,0.22,0.37
20870,0.08,0.9
20871,0.04,0.13
20872,0.26,0.52
20873,0.06,0.35
20874,0.06,0.26
20875,0.11,0.45
20876,0.04,0.14
20877,0.33,0.62
20878,0.09,0.88
20879,0.54,0.61
20880,0.82,0.86
20881,0.2,0.49
20882,0.36,0.55
20883,0.09,0.56
20884,0.13,0.14
20885,0.01,0.07
20886,0.07,0.17
20887,0.03,0.4
20888,0.05,0.14
20889,0.11,0.74
20890,0.25,0.24
20891,0.04,0.56
20892,0.01,0.04
20893,0.11,0.3
20894,0.04,0.37
20895,0.18,0.32
20896,0.12,0.31
20897,0.06,0.66
20898,0.04,0.11
20899,0.25,0.41
20900,0.01,0.07
20901,0.58,0.7
20902,0.12,0.43
20903,0.1,0.17
20904,0.14,0.76
20905,0.02,0.16
20906,0.77,0.6
20907,0.18,0.24
20908,0.35,0.91
20909,0.06,0.82
20910,0.15,0.37
20911,0.07,0.77
20912,0.12,0.41
20913,0.2,0.47
20914,0.18,0.3
20915,0.38,0.22
20916,0.25,0.8
20917,0.04,0.11
20918,0.01,0.09
20919,0.03,0.2
20920,0.3,0.56
20921,0.05,0.51
20922,0.2,0.93
20923,0.05,0.12
20924,0.04,0.1
20925,0.5,0.83
20926,0.05,0.23
20927,0.08,0.88
20928,0.07,0.13
20929,0.64,0.74
20930,0.18,0.57
20931,0.4,0.22
20932,0.08,0.14
20933,0.24,0.63
20934,0.1,0.41
20935,0.05,0.46
20936,0.46,0.67
20937,0.1,0.46
20938,0.42,0.84
20939,0.3,0.8
20940,0.12,0.37
20941,0.03,0.53
20942,0.19,0.33
20943,0.67,0.9
20944,0.04,0.12
20945,0.09,0.59
20946,0.62,0.83
20947,0.22,0.21
20948,0.04,0.32
20949,0.15,0.54
20950,0.1,0.58
20951,0.65,0.79
20952,0.2,0.8
20953,0.12,0.43
20954,0.43,0.63
20955,0.02,0.18
20956,0.04,0.91
20957,0.05,0.13
20958,0.09,0.11
20959,0.52,0.81
20960,0.17,0.34
20961,0.81,0.77
20962,0.19,0.69
20963,0.51,0.69
20964,0.04,0.65
20965,0.07,0.3
20966,0.14,0.35
20967,0.28,0.6
20968,0.11,0.69
20969,0.32,0.7
20970,0.24,0.49
20971,0.03,0.28
20972,0.18,0.68
20973,0.18,0.51
20974,0.11,0.74
20975,0.83,0.85
20976,0.05,0.08
20977,0.32,0.61
20978,0.05,0.72
20979,0.04,0.04
20980,0.31,0.42
20981,0.81,0.84
20982,0.09,0.2
20983,0.02,0.15
20984,0.29,0.37
20985,0.06,0.9
20986,0.26,0.85
20987,0.13,0.25
20988,0.05,0.87
20989,0.0,0.14
20990,0.02,0.07
20991,0.03,0.07
20992,0.48,0.69
20993,0.15,0.22
20994,0.05,0.61
20995,0.11,0.15
20996,0.05,0.22
20997,0.06,0.24
20998,0.1,0.95
20999,0.21,0.37
21000,0.11,0.31
21001,0.15,0.21
21002,0.32,0.86
21003,0.08,0.41
21004,0.08,0.21
21005,0.28,0.5
21006,0.23,0.7
21007,0.53,0.73
21008,0.08,0.93
21009,0.09,0.49
21010,0.08,0.7
21011,0.53,0.61
21012,0.07,0.34
21013,0.22,0.91
21014,0.45,0.65
21015,0.49,0.78
21016,0.14,0.42
21017,0.41,0.5
21018,0.3,0.38
21019,0.01,0.18
21020,0.12,0.74
21021,0.06,0.43
21022,0.64,0.78
21023,0.01,0.26
21024,0.1,0.33
21025,0.3,0.39
21026,0.41,0.61
21027,0.33,0.19
21028,0.19,0.49
21029,0.03,0.12
21030,0.09,0.31
21031,0.07,0.06
21032,0.4,0.77
21033,0.04,0.08
21034,0.58,0.81
21035,0.15,0.65
21036,0.28,0.26
21037,0.27,0.23
21038,0.21,0.59
21039,0.19,0.62
21040,0.68,0.86
21041,0.79,0.87
21042,0.11,0.24
21043,0.27,0.3
21044,0.83,0.9
21045,0.45,0.86
21046,0.04,0.1
21047,0.33,0.67
21048,0.24,0.89
21049,0.35,0.81
21050,0.16,0.87
21051,0.52,0.8
21052,0.17,0.16
21053,0.18,0.2
21054,0.28,0.93
21055,0.12,0.19
21056,0.2,0.81
21057,0.01,0.24
21058,0.15,0.62
21059,0.27,0.37
21060,0.07,0.61
21061,0.33,0.36
21062,0.4,0.65
21063,0.36,0.84
21064,0.12,0.13
21065,0.09,0.57
21066,0.06,0.31
21067,0.02,0.1
21068,0.04,0.23
21069,0.47,0.68
21070,0.08,0.19
21071,0.11,0.35
21072,0.04,0.28
21073,0.59,0.72
21074,0.07,0.17
21075,0.12,0.25
21076,0.3,0.47
21077,0.09,0.25
21078,0.11,0.18
21079,0.44,0.28
21080,0.02,0.08
21081,0.04,0.41
21082,0.41,0.85
21083,0.15,0.91
21084,0.49,0.51
21085,0.06,0.15
21086,0.03,0.67
21087,0.04,0.21
21088,0.01,0.59
21089,0.05,0.48
21090,0.24,0.76
21091,0.08,0.21
21092,0.1,0.24
21093,0.11,0.38
21094,0.27,0.35
21095,0.47,0.54
21096,0.14,0.17
21097,0.21,0.3
21098,0.04,0.18
21099,0.02,0.15
21100,0.37,0.58
21101,0.13,0.29
21102,0.89,0.95
21103,0.08,0.8
21104,0.24,0.7
21105,0.01,0.82
21106,0.29,0.46
21107,0.08,0.1
21108,0.05,0.32
21109,0.19,0.6
21110,0.0,0.03
21111,0.12,0.49
21112,0.66,0.3
21113,0.02,0.3
21114,0.71,0.52
21115,0.05,0.66
21116,0.1,0.28
21117,0.27,0.71
21118,0.0,0.23
21119,0.2,0.83
21120,0.39,0.75
21121,0.19,0.61
21122,0.04,0.19
21123,0.03,0.49
21124,0.02,0.33
21125,0.02,0.02
21126,0.34,0.68
21127,0.15,0.12
21128,0.08,0.14
21129,0.15,0.12
21130,0.08,0.39
21131,0.03,0.71
21132,0.06,0.48
21133,0.11,0.69
21134,0.07,0.14
21135,0.08,0.31
21136,0.19,0.25
21137,0.2,0.9
21138,0.23,0.57
21139,0.16,0.63
21140,0.78,0.95
21141,0.21,0.72
21142,0.08,0.02
21143,0.36,0.59
21144,0.71,0.93
21145,0.08,0.43
21146,0.49,0.8
21147,0.16,0.93
21148,0.06,0.23
21149,0.05,0.05
21150,0.49,0.54
21151,0.22,0.87
21152,0.16,0.72
21153,0.07,0.22
21154,0.01,0.13
21155,0.02,0.04
21156,0.07,0.44
21157,0.01,0.28
21158,0.19,0.57
21159,0.1,0.31
21160,0.12,0.17
21161,0.07,0.34
21162,0.05,0.58
21163,0.05,0.15
21164,0.39,0.63
21165,0.37,0.67
21166,0.03,0.1
21167,0.08,0.92
21168,0.1,0.37
21169,0.17,0.19
21170,0.06,0.08
21171,0.02,0.02
21172,0.4,0.72
21173,0.16,0.83
21174,0.05,0.22
21175,0.47,0.46
21176,0.07,0.17
21177,0.08,0.56
21178,0.12,0.25
21179,0.0,0.22
21180,0.1,0.2
21181,0.17,0.17
21182,0.06,0.38
21183,0.22,0.54
21184,0.04,0.4
21185,0.45,0.57
21186,0.05,0.1
21187,0.04,0.25
21188,0.05,0.89
21189,0.09,0.2
21190,0.09,0.6
21191,0.08,0.1
21192,0.21,0.35
21193,0.1,0.52
21194,0.12,0.33
21195,0.02,0.44
21196,0.29,0.69
21197,0.15,0.87
21198,0.35,0.48
21199,0.17,0.48
21200,0.04,0.77
21201,0.37,0.55
21202,0.18,0.89
21203,0.25,0.5
21204,0.15,0.58
21205,0.09,0.87
21206,0.21,0.49
21207,0.21,0.21
21208,0.18,0.49
21209,0.21,0.27
21210,0.32,0.43
21211,0.16,0.13
21212,0.12,0.27
21213,0.27,0.4
21214,0.05,0.05
21215,0.03,0.2
21216,0.04,0.3
21217,0.18,0.92
21218,0.05,0.71
21219,0.1,0.91
21220,0.05,0.23
21221,0.56,0.81
21222,0.12,0.57
21223,0.05,0.32
21224,0.07,0.15
21225,0.08,0.2
21226,0.17,0.32
21227,0.08,0.15
21228,0.82,0.77
21229,0.73,0.89
21230,0.8,0.86
21231,0.08,0.63
21232,0.26,0.81
21233,0.32,0.76
21234,0.19,0.61
21235,0.01,0.14
21236,0.25,0.3
21237,0.12,0.63
21238,0.25,0.3
21239,0.78,0.78
21240,0.07,0.77
21241,0.16,0.75
21242,0.24,0.78
21243,0.54,0.9
21244,0.04,0.16
21245,0.03,0.11
21246,0.1,0.3
21247,0.17,0.87
21248,0.31,0.37
21249,0.51,0.84
21250,0.27,0.34
21251,0.15,0.44
21252,0.28,0.81
21253,0.16,0.66
21254,0.65,0.69
21255,0.14,0.72
21256,0.21,0.66
21257,0.1,0.11
21258,0.31,0.32
21259,0.03,0.66
21260,0.03,0.92
21261,0.14,0.4
21262,0.01,0.07
21263,0.03,0.71
21264,0.27,0.46
21265,0.01,0.28
21266,0.26,0.57
21267,0.24,0.52
21268,0.03,0.39
21269,0.15,0.27
21270,0.22,0.52
21271,0.02,0.4
21272,0.02,0.15
21273,0.51,0.6
21274,0.05,0.29
21275,0.0,0.17
21276,0.04,0.22
21277,0.04,0.07
21278,0.07,0.24
21279,0.02,0.31
21280,0.0,0.09
21281,0.75,0.92
21282,0.08,0.12
21283,0.23,0.53
21284,0.32,0.63
21285,0.43,0.43
21286,0.14,0.67
21287,0.56,0.58
21288,0.71,0.79
21289,0.92,0.54
21290,0.01,0.03
21291,0.75,0.86
21292,0.22,0.57
21293,0.17,0.22
21294,0.03,0.57
21295,0.25,0.35
21296,0.15,0.64
21297,0.3,0.56
21298,0.49,0.37
21299,0.3,0.69
21300,0.07,0.4
21301,0.33,0.84
21302,0.09,0.36
21303,0.06,0.38
21304,0.25,0.33
21305,0.45,0.68
21306,0.21,0.31
21307,0.39,0.57
21308,0.02,0.19
21309,0.04,0.26
21310,0.09,0.27
21311,0.24,0.77
21312,0.63,0.79
21313,0.39,0.7
21314,0.21,0.53
21315,0.16,0.15
21316,0.05,0.05
21317,0.13,0.79
21318,0.09,0.18
21319,0.08,0.26
21320,0.07,0.33
21321,0.03,0.5
21322,0.02,0.42
21323,0.32,0.82
21324,0.1,0.31
21325,0.2,0.41
21326,0.05,0.2
21327,0.21,0.33
21328,0.05,0.09
21329,0.03,0.06
21330,0.02,0.37
21331,0.57,0.9
21332,0.06,0.84
21333,0.09,0.74
21334,0.54,0.72
21335,0.0,0.11
21336,0.1,0.53
21337,0.26,0.78
21338,0.09,0.53
21339,0.18,0.11
21340,0.08,0.9
21341,0.02,0.6
21342,0.02,0.43
21343,0.18,0.84
21344,0.07,0.31
21345,0.07,0.1
21346,0.43,0.88
21347,0.29,0.36
21348,0.11,0.58
21349,0.77,0.85
21350,0.13,0.11
21351,0.07,0.83
21352,0.16,0.33
21353,0.78,0.86
21354,0.02,0.53
21355,0.33,0.56
21356,0.07,0.35
21357,0.15,0.73
21358,0.01,0.14
21359,0.08,0.23
21360,0.0,0.08
21361,0.84,0.93
21362,0.61,0.74
21363,0.04,0.81
21364,0.26,0.75
21365,0.02,0.03
21366,0.36,0.4
21367,0.7,0.82
21368,0.03,0.66
21369,0.8,0.83
21370,0.03,0.39
21371,0.03,0.03
21372,0.13,0.3
21373,0.04,0.86
21374,0.28,0.83
21375,0.18,0.48
21376,0.24,0.62
21377,0.31,0.61
21378,0.02,0.16
21379,0.03,0.12
21380,0.02,0.57
21381,0.17,0.03
21382,0.18,0.87
21383,0.41,0.44
21384,0.6,0.88
21385,0.14,0.2
21386,0.13,0.58
21387,0.17,0.39
21388,0.66,0.7
21389,0.1,0.46
21390,0.19,0.87
21391,0.09,0.65
21392,0.17,0.31
21393,0.16,0.49
21394,0.34,0.53
21395,0.85,0.73
21396,0.27,0.4
21397,0.15,0.56
21398,0.11,0.79
21399,0.41,0.62
21400,0.61,0.75
21401,0.0,0.05
21402,0.2,0.37
21403,0.02,0.79
21404,0.17,0.73
21405,0.01,0.16
21406,0.35,0.88
21407,0.09,0.21
21408,0.05,0.49
21409,0.06,0.47
21410,0.02,0.14
21411,0.1,0.58
21412,0.45,0.63
21413,0.46,0.78
21414,0.06,0.14
21415,0.17,0.8
21416,0.02,0.12
21417,0.03,0.49
21418,0.22,0.66
21419,0.08,0.28
21420,0.07,0.09
21421,0.25,0.74
21422,0.08,0.37
21423,0.72,0.79
21424,0.06,0.53
21425,0.01,0.06
21426,0.27,0.29
21427,0.42,0.8
21428,0.54,0.8
21429,0.93,0.97
21430,0.41,0.83
21431,0.03,0.27
21432,0.69,0.84
21433,0.03,0.13
21434,0.09,0.1
21435,0.88,0.94
21436,0.06,0.41
21437,0.66,0.93
21438,0.23,0.28
21439,0.16,0.59
21440,0.14,0.64
21441,0.02,0.39
21442,0.01,0.16
21443,0.7,0.62
21444,0.64,0.49
21445,0.11,0.21
21446,0.52,0.74
21447,0.28,0.38
21448,0.34,0.83
21449,0.04,0.21
21450,0.07,0.35
21451,0.13,0.47
21452,0.18,0.26
21453,0.0,0.01
21454,0.13,0.2
21455,0.85,0.83
21456,0.03,0.17
21457,0.13,0.37
21458,0.44,0.74
21459,0.03,0.09
21460,0.53,0.63
21461,0.37,0.6
21462,0.16,0.18
21463,0.19,0.33
21464,0.09,0.73
21465,0.22,0.21
21466,0.47,0.4
21467,0.16,0.63
21468,0.06,0.15
21469,0.02,0.29
21470,0.31,0.71
21471,0.29,0.61
21472,0.0,0.11
21473,0.05,0.5
21474,0.22,0.23
21475,0.05,0.42
21476,0.06,0.17
21477,0.01,0.14
21478,0.08,0.77
21479,0.77,0.78
21480,0.1,0.6
21481,0.06,0.45
21482,0.1,0.4
21483,0.03,0.08
21484,0.97,0.98
21485,0.21,0.48
21486,0.05,0.19
21487,0.28,0.57
21488,0.08,0.23
21489,0.13,0.41
21490,0.02,0.9
21491,0.07,0.23
21492,0.17,0.44
21493,0.03,0.11
21494,0.12,0.64
21495,0.19,0.17
21496,0.2,0.29
21497,0.6,0.75
21498,0.41,0.75
21499,0.04,0.06
21500,0.03,0.29
21501,0.11,0.34
21502,0.27,0.87
21503,0.08,0.2
21504,0.1,0.16
21505,0.05,0.39
21506,0.07,0.16
21507,0.83,0.82
21508,0.09,0.18
21509,0.04,0.08
21510,0.66,0.91
21511,0.25,0.42
21512,0.42,0.65
21513,0.03,0.09
21514,0.45,0.24
21515,0.07,0.27
21516,0.35,0.68
21517,0.16,0.25
21518,0.22,0.85
21519,0.0,0.16
21520,0.71,0.76
21521,0.04,0.48
21522,0.59,0.75
21523,0.17,0.43
21524,0.23,0.15
21525,0.05,0.33
21526,0.04,0.28
21527,0.12,0.18
21528,0.72,0.88
21529,0.53,0.91
21530,0.0,0.03
21531,0.13,0.37
21532,0.21,0.78
21533,0.84,0.88
21534,0.39,0.24
21535,0.26,0.36
21536,0.01,0.1
21537,0.08,0.43
21538,0.53,0.77
21539,0.1,0.45
21540,0.16,0.29
21541,0.21,0.2
21542,0.18,0.23
21543,0.56,0.81
21544,0.03,0.1
21545,0.6,0.78
21546,0.09,0.22
21547,0.23,0.89
21548,0.4,0.95
21549,0.2,0.47
21550,0.18,0.39
21551,0.05,0.1
21552,0.62,0.87
21553,0.24,0.54
21554,0.09,0.08
21555,0.21,0.65
21556,0.23,0.24
21557,0.04,0.22
21558,0.2,0.34
21559,0.15,0.22
21560,0.44,0.49
21561,0.76,0.86
21562,0.3,0.28
21563,0.33,0.76
21564,0.03,0.08
21565,0.14,0.85
21566,0.12,0.13
21567,0.33,0.91
21568,0.49,0.52
21569,0.11,0.9
21570,0.05,0.86
21571,0.26,0.26
21572,0.04,0.12
21573,0.06,0.21
21574,0.43,0.61
21575,0.15,0.73
21576,0.03,0.59
21577,0.13,0.45
21578,0.3,0.49
21579,0.15,0.9
21580,0.08,0.3
21581,0.59,0.7
21582,0.07,0.33
21583,0.5,0.92
21584,0.36,0.36
21585,0.05,0.72
21586,0.2,0.29
21587,0.42,0.92
21588,0.38,0.5
21589,0.56,0.86
21590,0.37,0.85
21591,0.09,0.56
21592,0.09,0.65
21593,0.05,0.09
21594,0.08,0.43
21595,0.02,0.16
21596,0.08,0.08
21597,0.14,0.15
21598,0.16,0.6
21599,0.05,0.18
21600,0.01,0.11
21601,0.07,0.21
21602,0.23,0.48
21603,0.03,0.53
21604,0.09,0.4
21605,0.05,0.18
21606,0.29,0.52
21607,0.05,0.2
21608,0.02,0.35
21609,0.08,0.35
21610,0.16,0.23
21611,0.3,0.29
21612,0.11,0.14
21613,0.44,0.68
21614,0.03,0.05
21615,0.09,0.36
21616,0.08,0.21
21617,0.15,0.27
21618,0.07,0.31
21619,0.87,0.9
21620,0.14,0.32
21621,0.07,0.89
21622,0.09,0.1
21623,0.14,0.64
21624,0.41,0.44
21625,0.08,0.62
21626,0.19,0.42
21627,0.06,0.15
21628,0.52,0.89
21629,0.3,0.41
21630,0.11,0.89
21631,0.16,0.22
21632,0.02,0.11
21633,0.42,0.42
21634,0.82,0.92
21635,0.06,0.28
21636,0.73,0.92
21637,0.08,0.5
21638,0.3,0.65
21639,0.2,0.69
21640,0.0,0.08
21641,0.06,0.09
21642,0.04,0.19
21643,0.47,0.9
21644,0.19,0.79
21645,0.35,0.77
21646,0.17,0.47
21647,0.03,0.96
21648,0.03,0.41
21649,0.12,0.78
21650,0.08,0.54
21651,0.28,0.82
21652,0.12,0.54
21653,0.31,0.65
21654,0.45,0.75
21655,0.11,0.41
21656,0.28,0.66
21657,0.16,0.52
21658,0.5,0.7
21659,0.21,0.53
21660,0.32,0.62
21661,0.26,0.69
21662,0.49,0.57
21663,0.21,0.58
21664,0.07,0.44
21665,0.12,0.55
21666,0.27,0.59
21667,0.1,0.82
21668,0.1,0.29
21669,0.08,0.5
21670,0.04,0.15
21671,0.28,0.39
21672,0.11,0.21
21673,0.19,0.31
21674,0.03,0.39
21675,0.8,0.86
21676,0.03,0.06
21677,0.09,0.25
21678,0.16,0.32
21679,0.04,0.11
21680,0.06,0.17
21681,0.12,0.13
21682,0.1,0.32
